,Unnamed: 0,id,text,twitter_account,favorite_count,retweet_count,is_retweet
1213,696,1057350032691732480,#BohemianRhapsody Doesn’t Do Freddie Mercury’s Queer Life — And Art — Any Justice https://t.co/Ks2XI0PhWm via @Pier_Dominguez,BuzzFeed Arts & Entertainment,3,0,No
1214,452,1308160321375404033,Trump’s Swift Push To Replace Justice Ginsburg Has Democrats Rallying Around Court Packing https://t.co/pzhdxxySBg,BuzzFeed Politics,3,0,No
1215,651,1131697658181980160,A #StarWars scoop from me: Laeta Kalogridis is writing the #KOTOR movies. https://t.co/UIwA6YAz2g,BuzzFeed Arts & Entertainment,0,76,Yes
1216,751,1268257143939006467,New charges expected against former police officers over George Floyd death https://t.co/HwsQ2HOLqb,L.A. Times Politics,2,0,No
1217,94,1457615885754150915,The new rules allow air travel from previously restricted countries as long as the traveler has proof of vaccination and a negative COVID-19 test. https://t.co/F5ZopbXuvh,HuffPost Politics,4,4,No
1218,206,866466804704661506,"Kevin ""Brady"" Love #CelticsCavs https://t.co/NThW4VeqYN",HuffPost Sports,0,7,Yes
1219,940,1463022397016084481,"FINAL: USC 98, Dixie State 71

The Trojans improve to 4-0 after another home blowout! https://t.co/cLJKoShBrB",L.A. Times Sports,0,60,Yes
1220,380,1046046461853659141,Can A White Guy From Montana Make A Case To Be The Next President? https://t.co/lXixjoHqQj https://t.co/wRg68tHsao,BuzzFeed Politics,5,0,No
1221,1281,1461369861599334404,"Politicians pushing anti-trans laws see sports as an entranceway to push fear, and attempt to gain power, since sports are something so many people understand, and have their kids participate in.

We have to make it stop, writes @mikefreemanNFL. https://t.co/gfJ2YdndJe",USA TODAY Sports,11,4,No
1222,57,1429282018920124419,Joe Biden is considering a call to the Civil Reserve Air Fleet to help evacuees waiting at U.S. bases. https://t.co/HxXt8kAPAN,HuffPost Politics,71,21,No
1223,1049,1430275773198323712,Fall TV picks! https://t.co/o75urxXK1k,LAT Entertainment,0,3,Yes
1224,132,1453027635345477637,"A new Democratic proposal would target investments held by the wealthiest Americans, such as stocks, in order to pay for new social programs. https://t.co/O1Y2MjdKEZ",HuffPost Politics,37,14,No
1225,465,1156926844513349633,The Stakes 2020: There Is No Shelter https://t.co/kMf6FtoqIO,BuzzFeed Politics,0,0,No
1226,1109,1412519582145912833,"Amid concerns over the spread of the delta variant, President Joe Biden announced the U.S. is nearing 160 million people fully vaccinated Americans.

       https://t.co/LqZYb1NEoi",USA TODAY Politics,2,4,No
1227,1039,1445601463502139393,"Have you driven past the new Academy Museum in Los Angeles?

Here's how crews clean the building's 11-story high glass ceiling. https://t.co/PUM7SLZc2T",LAT Entertainment,3,1,No
1228,1411,1442947843661070336,"The name is Kate. Duchess Kate.

The Duchess of Cambridge didn't appear shaken or stirred at the London world premiere of the latest #JamesBond film #NoTimeToDie alongside Prince William, Prince Charles and Camilla, Duchess of Cornwall.

https://t.co/BCO1oKbpvS",USA TODAY Life,152,23,No
1229,842,1357011003838509056,"Pope Francis is a Biden fan, but some U.S. Catholic leaders give president a frosty reception https://t.co/GmqqV5ZX3B",L.A. Times Politics,0,2,No
1230,998,1460616287835598858,"Review: Long overshadowed, Elizabeth Hardwick has a biography. She deserves even better https://t.co/1RFwe7GR33",LAT Entertainment,1,1,No
1231,597,674073482611793920,You know when that 🔥 📞 ✨ https://t.co/Dfzcl8w2en,BuzzFeed Sports,52,20,No
1232,1021,1435318736777531408,Aventura logra llevar a sus fans a una experiencia ‘Inmortal’ y sorpresiva en el Dodger Stadium de L.A. https://t.co/VfSOPxTvLz,LAT Entertainment,63,16,No
1233,866,1337547753090592768,"Supreme Court rejects Trump's last-chance lawsuit, upholding Biden's victory https://t.co/k8AnhEBqG1",L.A. Times Politics,0,0,No
1234,259,774311214029692928,The moment this dad broke down at his son's MLB debut is tear-inducing https://t.co/GR2Ws8UpMi https://t.co/j3zjd728il,HuffPost Sports,13,9,No
1235,1223,1433123777873842181,"The U.S. Department of Justice on Wednesday said its first federal agents had started wearing body cameras while carrying out pre-planned operations.
       https://t.co/TIToKKGqjg",USA TODAY Politics,3,3,No
1236,1275,1455166295121477632,Derrick Henry's season is in jeopardy. https://t.co/k40EhLF9IM,USA TODAY Sports,12,5,No
1237,1025,1466234920481828874,Comedian Kathy Griffin revels in being 'cancer free' and 'uncanceled' https://t.co/qxH4de0CqZ,LAT Entertainment,2,0,No
1238,278,1394283118975143937,"Looking for relief from seasonal allergy symptoms like itchy eyes, sneezing and a runny nose? These tips and products may help. https://t.co/hFM5kYih3B",HuffPost Life,0,0,No
1239,1086,1412841343395717122,Brooklyn borough president Eric Adams won New York City's Democratic mayoral primary Tuesday after newly counted ballots showed him narrowly holding his lead in the tight race featuring ranked choice voting. https://t.co/0WvdE9GrCn https://t.co/EmEtFTnK6v,USA TODAY Politics,1,2,No
1240,230,859838201439145984,"2 things #Jazz can take solace in: They lost by 8 (granted guys were pulled) w/Hayward, Joe and Hill combining for 30. Held Dubs to 24% 3s.",HuffPost Sports,0,1,Yes
1241,1395,1427304051721465859,"Larry David is sharing his comical reaction to being uninvited from Barack Obama's birthday party.

https://t.co/lZTtE1vqZS",USA TODAY Life,0,0,No
1242,738,1291709447404957696,"California's agency for protecting workers can't protect its own — even amid a pandemic, officials say https://t.co/b6p1XNCwzG",L.A. Times Politics,0,1,No
1243,683,998212324220547072,"This ""Halloweentown"" Star Is A Silver Fox Now And It's Not A Trick, Just A Treat https://t.co/ppT4KWSiHA https://t.co/z05hxwTkPj",BuzzFeed Arts & Entertainment,14,0,No
1244,1326,1449487446262042630,"Rafael Devers with another Red Sox grand slam! 

Boston leads 8-0 in the second inning of Game 2! #ALCS

🎥: @MLB
 https://t.co/vOnroG5QLV",USA TODAY Sports,4,1,No
1245,93,1434144543616774150,"""We will not be cowed into silence by an unjust law,"" declared the temple, which links reproductive freedom to religious freedom. https://t.co/aIbJUt998u",HuffPost Politics,33,12,No
1246,993,1459191090888601603,"The story of #FreeBritney, as told by the movement's leaders https://t.co/XBrvwChXXt",LAT Entertainment,0,208,Yes
1247,1380,1445058526749990925,"Anyways, while y'all are here and I have your attention (because where else are you gonna run to? IG? HA!), here are some things you should read:

https://t.co/r25Q0QGFLf",USA TODAY Life,0,0,No
1248,1277,1451323346004623360,Live now! https://t.co/881kS9eoq3,USA TODAY Sports,0,1,Yes
1249,433,1301969554315321351,"Employees Called Facebook ""Shameful"" After It Fails To Act Against Trump's Post Suggesting People Vote Twice https://t.co/keQ69uZ15s",BuzzFeed Politics,9,2,No
1250,830,1369649397257146379,"McManus: Biden's foreign policy may not be Trump's — but it's not Obama's, either https://t.co/YvzaFBaJPj",L.A. Times Politics,0,0,No
1251,513,1161273713368547333,Matthew Whitaker’s Conflict Of Interest Forms Weren't Screened Until Just Before Trump Put Him In Charge Of DOJ. Ethics Officials Weren’t Satisfied. https://t.co/vkivf2tmfn,BuzzFeed Politics,3,5,No
1252,882,1391045336563691525,"Trump Justice Department secretly obtained reporters' phone records, Washington Post says https://t.co/bqeN2w4vVi",L.A. Times Politics,0,1,No
1253,1040,1461040694026555392,Mel Gibson to revive Lethal Weapon saga with fifth installment https://t.co/bHQVrLYkhx,LAT Entertainment,1,1,No
1254,360,1055674586547666944,The Trump Administration Is Considering Closing The Southern Border To Migrants https://t.co/iBRpjwK88v https://t.co/fTQL77TQmO,BuzzFeed Politics,0,1,No
1255,951,1458667053116801026,High school girls’ tennis: Southern Section semifinal results and championship pairings https://t.co/YJcm9s1TrH,L.A. Times Sports,0,0,No
1256,78,1423013358031319043,At least two Republican congressional candidates were part of the mob that went to the Capitol to overturn the election results. https://t.co/st9oZSIt9B,HuffPost Politics,21,21,No
1257,263,815313740128129024,Chad Kelly and his 303 interceptions. Lmao https://t.co/a6JmentxjI,HuffPost Sports,0,3,Yes
1258,272,1428108156991836167,"The Trump administration refused to take the chemical off the market, ignoring the recommendation of Environmental Protection Agency scientists. https://t.co/btDsSFFWVT",HuffPost Life,1,0,No
1259,111,1452916913428959233,"Paul Gosar tried to limit responses to his tweet, but it didn't go as planned. https://t.co/lNGHmmaKB8",HuffPost Politics,26,20,No
1260,1017,1455546512012980237,Daddy Yankee invests in and co-owns baseball team to recruit new talent https://t.co/GwVz3mZxdJ,LAT Entertainment,10,1,No
1261,1044,1423977227591499782,"'Suicide Squad,' written and directed by James Gunn, marks Daniela Melchior's first major studio role as well as her first English-language project. https://t.co/SF6DPGSktx",LAT Entertainment,6,2,No
1262,76,1422866012681166852,"""We've had some bad luck,"" NBC Universal chief executive Jeff Shell said. https://t.co/qhPVP2p0RW",HuffPost Politics,6,2,No
1263,291,1413351559195512837,"“We are prepared for booster doses if and when the science demonstrates that they are needed,"" the federal agencies said. https://t.co/1iokLh02w6",HuffPost Life,1,0,No
1264,1033,1427315975200854016,"""More pleasure, more sex, more fun"": An L.A. writer draws lessons from ancient Greece https://t.co/IrD3xCyb1J",LAT Entertainment,3,3,No
1265,429,1385241645327781889,"An internal task force found that Facebook failed to take appropriate action against the Stop the Steal movement ahead of the Jan. 6 Capitol insurrection, and hoped the company could “do better next time.” https://t.co/TK6qCGYJtC",BuzzFeed Politics,4,3,No
1266,187,819673554572738560,I'm still 30; can I be an NFL coach? Please! #rams,HuffPost Sports,0,1,Yes
1267,472,1325611779867758592,"Democrats Will Hold On To The House, Likely Giving Nancy Pelosi Another Two Years As Speaker https://t.co/v23biGdJhm",BuzzFeed Politics,7,0,No
1268,362,1086432697080152064,A Michigan Sheriff Limits Cooperation With ICE After The Wrongful Detention Of A US-Born Marine Veteran https://t.co/V4NdhqO8Ld,BuzzFeed Politics,10,5,No
1269,333,1463578320122302464,"In a teary chat with Stephen Colbert, the actor said his ""Tick, Tick... Boom!"" performance reflects his ""unexpressed love"" for Lynn Garfield, who died in 2019. https://t.co/PMwIP1db71",HuffPost Life,2,0,No
1270,518,1108396413883301888,Beto O’Rourke Is The Texan Everyone Is Talking About. The Other Texan Thinks He Will Still Be A Frontrunner. https://t.co/BRrf60FG6X,BuzzFeed Politics,0,1,No
1271,231,964927280362545152,Florida gubernatorial candidate calls on governor to halt AR-15 sales https://t.co/ejV4Y8JBBW https://t.co/hMt7tnS6Gv,HuffPost Sports,9,0,No
1272,615,649321075768172544,Spoke too soon! Ronaldo scores again to put Real Madrid up 2-0! Ronaldo is now tied with Raul for all-time Real Madrid goals.,BuzzFeed Sports,8,0,No
1273,1096,1436061897351213070,"The Texas law bans abortions when a fetal heartbeat is detected and does not include exceptions for rape or incest.

       https://t.co/cMKD57GsPY",USA TODAY Politics,2,3,No
1274,438,1228434125201141760,Instagram Influencer Marketing Is Already A Nightmare. Political Ads Will Make It A Shitshow. https://t.co/qkKAVgUuBJ https://t.co/CtxfpWlKBt,BuzzFeed Politics,12,5,No
1275,649,1188878369359908867,"Jesse Plemons doesn't like to talk about his personal life, but was moved to share some touching words about Kirsten Dunst at her Hollywood Walk of Fame star ceremony https://t.co/dIiD42h354",BuzzFeed Arts & Entertainment,0,2,Yes
1276,398,1298006050382241792,Alexandria Ocasio-Cortez Shared Her Skincare And Beauty Routine (And I’m Taking Notes) https://t.co/RmwEe97QWI,BuzzFeed Politics,6,0,No
1277,1435,1417869687619129347,"""The #Olympic Games used to be must-see TV. Now they're the TV I'd most like to see removed from the schedule,"" writes @klawls. https://t.co/vYSJqksikb https://t.co/jab7QOjFP9",USA TODAY Life,0,2,No
1278,301,1407391535650553866,"Grab deals on bidets, toilet stools, air fresheners and more items that'll make your bathroom trips a little less crappy. https://t.co/LbwmUsyjiO",HuffPost Life,0,0,No
1279,177,1463230244798746628,The former president received his third Grammy nomination on Tuesday in the Best Spoken Word Album category. https://t.co/atXqDdo0RZ,HuffPost Politics,53,18,No
1280,1360,1452794612645511169,"#ChrisHarrison is finally receiving a rose of his own. 
https://t.co/zrkAUvH8re",USA TODAY Life,2,1,No
1281,828,1276561877280137218,Trump consumer protection nominee faces stiff opposition over relaxing rules on toxic chemicals https://t.co/1HnirS8Ql5,L.A. Times Politics,0,0,No
1282,115,1457622952061587458,"""There is no doubt that the future sailors aboard this ship will be inspired by Milk’s life and legacy,” said Navy Secretary Carlos Del Toro. https://t.co/LZ6H8H2qdh",HuffPost Politics,26,9,No
1283,1176,1466384167969726470,"President Biden is expected to promote a plan for combatting COVID as the omicron variant is found in the U.S. and a poll shows rising frustration.

       https://t.co/6gVE6R0Nd2",USA TODAY Politics,1,0,No
1284,396,1325626973658484737,All The Celebrities Were Out Celebrating Joe Biden And Kamala Harris' Election Win https://t.co/EMpzOk7D3j,BuzzFeed Politics,1,0,No
1285,536,1349838582559756291,"On Thursday, Rep. Adriano Espaillat of New York joined at least three other colleagues reporting they contracted COVID-19 following the Jan. 6 attack on the Capitol. https://t.co/5G9zONgQ7D",BuzzFeed Politics,1,2,No
1286,666,1051130136463122434,"YouTuber McSkillet’s Parents Said He Had A ""Meltdown"" Before Crashing His Car Into Oncoming Traffic https://t.co/Rf7Du7SKCR via @CJRosenbaum",BuzzFeed Arts & Entertainment,2,0,No
1287,743,1448846178033020946,Former President Clinton hospitalized in Orange County with non-COVID infection https://t.co/pHMvH173WX,L.A. Times Politics,0,0,No
1288,1436,1464100351859118113,"Wondering what Jared Leto's favorite #Thanksgiving side dish is? We've got the scoop. 👀🦃
https://t.co/NZqsvFxl0l",USA TODAY Life,0,0,No
1289,1102,1441454280171474946,"How did they get here? Many Haitian migrants were likely already in Central America, after political and environmental problems prompted a steady flow out of the country. But now, as economic opportunities are drying up, they're seeking asylum in the U.S. https://t.co/K6XaKFWT96",USA TODAY Politics,4,0,No
